9999 9999 Laurentia outline <identity>GPlates-dbb88616-e31b-40d1-af78-92471b2ba449</identity>
  51.7000  -79.1000 2
  52.1000  -78.7000 2
  52.5000  -78.5000 2
  53.0000  -79.0000 2
  54.1000  -79.2000 2
  54.5000  -80.0000 2
  55.0000  -79.0000 2
  55.6000  -78.0000 2
  56.1000  -77.5000 2
  56.6000  -77.4000 2
  57.0000  -77.5000 2
  57.5000  -77.8000 2
  58.0000  -78.0000 2
  58.8000  -79.0000 2
  59.0000  -79.0000 2
  59.3000  -78.1000 2
  60.0000  -77.7000 2
  60.8000  -78.7000 2
  61.3000  -78.1000 2
  61.6000  -78.0000 2
  61.8000  -78.0000 2
  61.8900  -78.3600 2
  62.4600  -76.6600 2
  62.4600  -74.3800 2
  61.8900  -72.6800 2
  61.3200  -71.5500 2
  60.7600  -69.8400 2
  59.6200  -69.8400 2
  59.6200  -69.8400 2
  59.0500  -69.2700 2
  58.4900  -70.9800 2
  58.4900  -69.2700 2
  57.9200  -68.7100 2
  58.4900  -67.0000 2
  59.0500  -65.3000 2
  60.1900  -64.7300 2
  59.6200  -63.6000 2
  59.0500  -63.0300 2
  57.9200  -63.0300 2
  57.3500  -62.4600 2
  56.7800  -61.3200 2
  56.2100  -61.8900 2
  55.6500  -60.7600 2
  55.0800  -59.6200 2
  55.0800  -57.9200 2
  54.5100  -57.9200 2
  53.9400  -59.6200 2
  53.3800  -60.1900 2
  53.9400  -58.4900 2
  53.9400  -57.3500 2
  53.3800  -55.6500 2
  52.2400  -55.6500 2
  51.6700  -55.6500 2
  51.1000  -57.3500 2
  50.5400  -59.0500 2
  50.2000  -60.0000 2
  50.2000  -66.0000 2
  50.0000  -67.0000 2
  49.2000  -67.4000 2
  49.2000  -68.0000 2
  48.0000  -70.0000 2
  47.7000  -69.8400 2
  48.2600  -68.7100 2
  48.8300  -67.5700 2
  49.4000  -65.8700 2
  48.8300  -64.7300 2
  48.2000  -64.8000 2
  99.0000   99.0000 3
9999 9999 Banks Island <identity>GPlates-9684cccf-c778-4abe-8955-09ae228e7083</identity>
 199 1810.0  320.0 UN   0 999   1     8
  73.2500 -124.9200 3
  72.1100 -126.0600 2
  71.5500 -123.7900 2
  71.5500 -121.5100 2
  72.1100 -119.8100 2
  73.2500 -117.5400 2
  73.8200 -116.4000 2
  74.0000 -117.0000 2
  99.0000   99.0000 3
9999 9999 Victoria Island <identity>GPlates-0185e407-30e0-408d-99d9-0eb89327cd5b</identity>
 199 1810.0  320.0 UN   0 999   1    29
  69.2700 -114.7000 3
  69.2700 -116.4000 2
